Data Set Name,Display Name,Code,Schema,Table Name,Column Name,Field Type
Agency,Facility County (dFacility.11),dFacility.11,DwEms,Dim_Facility,Facility_County,Text
Agency,Facility Drop Off Flag,,DwEms,Dim_Facility,Facility_Drop_Off_Flag,Boolean
Agency,Facility Fax Number List (dFacility.15),dFacility.15,DwEms,Dim_Facility,Facility_Fax_Number_List,Text
Agency,Facility Full Address,,DwEms,Dim_Facility,Facility_Full_Address,Text
Agency,Facility Home Phone Number List (dFacility.15),dFacility.15,DwEms,Dim_Facility,Facility_Home_Phone_Number_List,Text
Agency,Facility Hospital Designation List (dFacility.04),dFacility.04,DwEms,Dim_Facility,Facility_Hospital_Designation_List,Text
Agency,Facility Hospital Level,,DwEms,Dim_Facility,Facility_Hospital_Level,Text
Agency,Facility Latitude,,DwEms,Dim_Facility,Facility_Latitude,Number
Agency,Facility Location Code (dFacility.03),dFacility.03,DwEms,Dim_Facility,Facility_Location_Code,Text
Agency,Facility Longitude,,DwEms,Dim_Facility,Facility_Longitude,Number
Agency,Facility Mobile Phone Number List (dFacility.15),dFacility.15,DwEms,Dim_Facility,Facility_Mobile_Phone_Number_List,Text
Agency,Facility Name (dFacility.02),dFacility.02,DwEms,Dim_Facility,Facility_Name,Text
Agency,Facility National Provider Identifier List (dFacility.05),dFacility.05,DwEms,Dim_Facility,Facility_National_Provider_Identifier_List,Text
Agency,Facility Pager Number List (dFacility.15),dFacility.15,DwEms,Dim_Facility,Facility_Pager_Number_List,Text
Agency,Facility Pickup Drop-off Capabilities,,DwEms,Dim_Facility,Facility_Pickup_DropOff_Capabilities,Text
Agency,Facility Pickup Flag,,DwEms,Dim_Facility,Facility_Pickup_Flag,Boolean
Agency,Facility Postal Code (dFacility.10),dFacility.10,DwEms,Dim_Facility,Facility_Postal_Code,Text
Agency,Facility Primary National Provider,,DwEms,Dim_Facility,Facility_Primary_National_Provider,Text
Agency,Facility Primary Phone Number (dFacility.15),dFacility.15,DwEms,Dim_Facility,Facility_Primary_Phone_Number,Text
Agency,Facility State (dFacility.09),dFacility.09,DwEms,Dim_Facility,Facility_State,Text
Agency,Facility Type Of Facility (dFacility.01),dFacility.01,DwEms,Dim_Facility,Facility_Type_Of_Facility,Text
Agency,Facility US National Grid Coordinates (dFacility.14),dFacility.14,DwEms,Dim_Facility,Facility_US_National_Grid_Coordinates,Text
Agency,Facility Work Phone Number List (dFacility.15),dFacility.15,DwEms,Dim_Facility,Facility_Work_Phone_Number_List,Text
Agency,Fire Incident Count,,DwEms,Dim_Agency_Info_By_Month,Fire_Incident_Count,Number
Agency,Hydrant Active Flag,,DwEms,Dim_Hydrant,Hydrant_Active_Flag,Boolean
Agency,Hydrant Agency Location,,DwEms,Dim_Hydrant,Hydrant_Agency_Location,Text
Agency,Hydrant Barrel Color,,DwEms,Dim_Hydrant,Hydrant_Barrel_Color,Text
Agency,Hydrant Barrel Size,,DwEms,Dim_Hydrant,Hydrant_Barrel_Size,Text
Agency,Hydrant Calculated Gpm,,DwEms,Dim_Hydrant,Hydrant_Calculated_GPM,Number
Agency,Hydrant Calculated Gpm At 20Psi,,DwEms,Dim_Hydrant,Hydrant_Calculated_GPM_at_20psi,Number
Agency,Hydrant Cap Color,,DwEms,Dim_Hydrant,Hydrant_Cap_Color,Text
Agency,Hydrant Coefficient,,DwEms,Dim_Hydrant,Hydrant_Coefficient,Number
Agency,Hydrant Color,,DwEms,Dim_Hydrant,Hydrant_Color,Text
Agency,Hydrant Cross Street,,DwEms,Dim_Hydrant,Hydrant_Cross_Street,Text
Agency,Hydrant Date Last Tested,,DwEms,Dim_Hydrant,Hydrant_Date_Last_Tested,Date/Time
Agency,Hydrant Direction To Open,,DwEms,Dim_Hydrant,Hydrant_Direction_To_Open,Text
Agency,Hydrant Discharge Opening,,DwEms,Dim_Hydrant,Hydrant_Discharge_Opening,Number
Agency,Hydrant Dome Color,,DwEms,Dim_Hydrant,Hydrant_Dome_Color,Text
Agency,Hydrant Elevation,,DwEms,Dim_Hydrant,Hydrant_Elevation,Number
Agency,Hydrant ID,,DwEms,Dim_Hydrant,Hydrant_ID,Text
Agency,Hydrant Key Map,,DwEms,Dim_Hydrant,Hydrant_Key_Map,Text
Agency,Hydrant Last Tested By,,DwEms,Dim_Hydrant,Hydrant_Last_Tested_By,Text
Agency,Hydrant Latitude,,DwEms,Dim_Hydrant,Hydrant_Latitude,Number
Agency,Hydrant Leaks Present,,DwEms,Dim_Hydrant,Hydrant_Leaks_Present,Boolean
Agency,Hydrant Location,,DwEms,Dim_Hydrant,Hydrant_Location,Text
Agency,Hydrant Longtitude,,DwEms,Dim_Hydrant,Hydrant_Longtitude,Number
Agency,Hydrant Main Size,,DwEms,Dim_Hydrant,Hydrant_Main_Size,Text
Agency,Hydrant Make,,DwEms,Dim_Hydrant,Hydrant_Make,Text
Agency,Hydrant Map Tile,,DwEms,Dim_Hydrant,Hydrant_Map_Tile,Text
Agency,Hydrant Model,,DwEms,Dim_Hydrant,Hydrant_Model,Text
Agency,Hydrant Name Of Owner,,DwEms,Dim_Hydrant,Hydrant_Name_Of_Owner,Text
Agency,Hydrant Next Test Date,,DwEms,Dim_Hydrant,Hydrant_Next_Test_Date,Date/Time
Agency,Hydrant Number Of Outlets,,DwEms,Dim_Hydrant,Hydrant_Number_Of_Outlets,Number
Agency,Hydrant Out Of Service,,DwEms,Dim_Hydrant,Hydrant_Out_Of_Service,Boolean
Agency,Hydrant Outlet Size,,DwEms,Dim_Hydrant,Hydrant_Outlet_Size,Text
Agency,Hydrant Ownership,,DwEms,Dim_Hydrant,Hydrant_Ownership,Text
Agency,Hydrant Parcel Number,,DwEms,Dim_Hydrant,Hydrant_Parcel_Number,Text
Agency,Hydrant Phone Number Of Owner,,DwEms,Dim_Hydrant,Hydrant_Phone_Number_Of_Owner,Text
Agency,Hydrant Pitot Pressure,,DwEms,Dim_Hydrant,Hydrant_Pitot_Pressure,Number
Agency,Hydrant Remarks,,DwEms,Dim_Hydrant,Hydrant_Remarks,Text
Agency,Hydrant Repair Needed,,DwEms,Dim_Hydrant,Hydrant_Repair_Needed,Boolean
Agency,Hydrant Residual Pressure,,DwEms,Dim_Hydrant,Hydrant_Residual_Pressure,Number
Agency,Hydrant Section Or District,,DwEms,Dim_Hydrant,Hydrant_Section_Or_District,Text
Agency,Hydrant Shift Name,,DwEms,Dim_Hydrant,Hydrant_Shift_Name,Text
Agency,Hydrant Sort Order,,DwEms,Dim_Hydrant,Hydrant_Sort_Order,Number
Agency,Hydrant Special Instructions,,DwEms,Dim_Hydrant,Hydrant_Special_Instructions,Text
Agency,Hydrant Static Pressure,,DwEms,Dim_Hydrant,Hydrant_Static_Pressure,Number
Agency,Hydrant Test Active Flag,,DwEms,Dim_HydrantTest,Hydrant_Test_Active_Flag,Boolean
Agency,Hydrant Test Apparatus ID,,DwEms,Dim_HydrantTest,Hydrant_Test_Apparatus_ID,Text
Agency,Hydrant Test Calculated Gpm,,DwEms,Dim_HydrantTest,Hydrant_Test_Calculated_GPM,Number
Agency,Hydrant Test Calculated Gpm At 20Psi,,DwEms,Dim_HydrantTest,Hydrant_Test_Calculated_GPM_at_20psi,Number
Agency,Hydrant Test Coefficient,,DwEms,Dim_HydrantTest,Hydrant_Test_Coefficient,Number
Agency,Hydrant Test Date,,DwEms,Dim_HydrantTest,Hydrant_Test_Date,Date/Time
Agency,Hydrant Test Discharge Opening,,DwEms,Dim_HydrantTest,Hydrant_Test_Discharge_Opening,Number
Agency,Hydrant Test Flushed,,DwEms,Dim_HydrantTest,Hydrant_Test_Flushed,Boolean
Agency,Hydrant Test Height Adjusted,,DwEms,Dim_HydrantTest,Hydrant_Test_Height_Adjusted,Boolean
Agency,Hydrant Test In Service Defects List,,DwEms,Dim_HydrantTest,Hydrant_Test_In_Service_Defects_List,Text
Agency,Hydrant Test Lead Valve Operated,,DwEms,Dim_HydrantTest,Hydrant_Test_Lead_Valve_Operated,Boolean
Agency,Hydrant Test Leaks Present,,DwEms,Dim_HydrantTest,Hydrant_Test__Leaks_Present,Boolean
Agency,Hydrant Test Lubricated,,DwEms,Dim_HydrantTest,Hydrant_Test_Lubricated,Boolean
Agency,Hydrant Test Minutes Flushed,,DwEms,Dim_HydrantTest,Hydrant_Test_Minutes_Flushed,Number
Agency,Hydrant Test Next Test Date,,DwEms,Dim_HydrantTest,Hydrant_Test_Next_Test_Date,Date/Time
Agency,Hydrant Test Out Of Service,,DwEms,Dim_HydrantTest,Hydrant_Test_Out_Of_Service,Boolean
Agency,Hydrant Test Out Of Service Defects List,,DwEms,Dim_HydrantTest,Hydrant_Test_Out_Of_Service_Defects_List,Text
Agency,Hydrant Test Painted,,DwEms,Dim_HydrantTest,Hydrant_Test_Painted,Boolean
Agency,Hydrant Test Pitot Pressure,,DwEms,Dim_HydrantTest,Hydrant_Test_Pitot_Pressure,Number
Agency,Hydrant Test Remarks,,DwEms,Dim_HydrantTest,Hydrant_Test_Remarks,Text
Agency,Hydrant Test Repair Needed,,DwEms,Dim_HydrantTest,Hydrant_Test_Repair_Needed,Boolean
Agency,Hydrant Test Residual Pressure,,DwEms,Dim_HydrantTest,Hydrant_Test_Residual_Pressure,Number
Agency,Hydrant Test Shift Name,,DwEms,Dim_HydrantTest,Hydrant_Test_Shift_Name,Text
Agency,Hydrant Test Sort Order,,DwEms,Dim_HydrantTest,Hydrant_Test_Sort_Order,Number
Agency,Hydrant Test Static Pressure,,DwEms,Dim_HydrantTest,Hydrant_Test_Static_Pressure,Number
Agency,Hydrant Test Tested By,,DwEms,Dim_HydrantTest,Hydrant_Test_Tested_By,Text
Agency,Hydrant Test Tested Outlet Diameter,,DwEms,Dim_HydrantTest,Hydrant_Test_Tested_Outlet_Diameter,Number
Agency,Hydrant Tested Outlet Diameter,,DwEms,Dim_Hydrant,Hydrant_Tested_Outlet_Diameter,Number
Agency,Hydrant Type,,DwEms,Dim_Hydrant,Hydrant_Type,Text
Agency,Hydrant Year,,DwEms,Dim_Hydrant,Hydrant_Year,Number
Agency,Incident Count Month,,DwEms,Dim_Agency_Info_By_Month,Month,Number
Agency,Incident Count Year,,DwEms,Dim_Agency_Info_By_Month,Year,Text
Agency,Inspection Type Active Flag,,DwEms,Dim_InspectionType,InspectionType_Active_Flag,Boolean
Agency,Inspection Type Description,,DwEms,Dim_InspectionType,InspectionType_Description,Text
Agency,Inspection Type Fee,,DwEms,Dim_InspectionType,InspectionType_fee,Number
Agency,Inspection Type Sort Order,,DwEms,Dim_InspectionType,InspectionType_Sort_Order,Number
Agency,Insurance Company Active Flag,,DwEms,Dim_InsuranceCompany,Insurance_Company_Active_Flag,Boolean
Agency,Insurance Company Address,,DwEms,Dim_InsuranceCompany,Insurance_Company_Address,Text
Agency,Insurance Company Address2,,DwEms,Dim_InsuranceCompany,Insurance_Company_Address2,Text
Agency,Insurance Company City,,DwEms,Dim_InsuranceCompany,Insurance_Company_City,Text
Agency,Insurance Company Country,,DwEms,Dim_InsuranceCompany,Insurance_Company_Country,Text
Agency,Insurance Company County,,DwEms,Dim_InsuranceCompany,Insurance_Company_County,Text
Agency,Insurance Company ID,,DwEms,Dim_InsuranceCompany,Insurance_Company_ID,Text
Agency,Insurance Company Name,,DwEms,Dim_InsuranceCompany,Insurance_Company_Name,Text
Agency,Insurance Company Postal Code,,DwEms,Dim_InsuranceCompany,Insurance_Company_Postal_Code,Text
Agency,Insurance Company Sort Order,,DwEms,Dim_InsuranceCompany,Insurance_Company_Sort_Order,Number
Agency,Insurance Company State,,DwEms,Dim_InsuranceCompany,Insurance_Company_State,Text
Agency,Leave Of Absence Reason,,DwEms,Dim_LeaveOfAbsenceReason,Leave_Of_Absence_Reason,Text
Agency,Leave Of Absence Reason Active Flag,,DwEms,Dim_LeaveOfAbsenceReason,Leave_Of_Absence_Reason_Active_Flag,Boolean
Agency,Leave Of Absence Reason Sort Order,,DwEms,Dim_LeaveOfAbsenceReason,Leave_Of_Absence_Reason_Sort_Order,Number
Agency,Medical Device Active Flag,,DwEms,Dim_MedicalDevice,Medical_Device_Active_Flag,Boolean
Agency,Medical Device Manufacturer (dDevice.04),dDevice.04,DwEms,Dim_MedicalDevice,Medical_Device_Manufacturer,Text
Agency,Medical Device Model Number (dDevice.05),dDevice.05,DwEms,Dim_MedicalDevice,Medical_Device_ModelNumber,Text
Agency,Medical Device Name (dDevice.02),dDevice.02,DwEms,Dim_MedicalDevice,Medical_Device_Name,Text
Agency,Medical Device Purchase Date (dDevice.06),dDevice.06,DwEms,Dim_MedicalDevice,Medical_Device_Purchase_Date,Date/Time
Agency,Medical Device Serial Number (dDevice.01),dDevice.01,DwEms,Dim_MedicalDevice,Medical_Device_Serial_Number,Text
Agency,Medical Device Type (dDevice.03),dDevice.03,DwEms,Dim_MedicalDevice,Medical_Device_Type,Text
Agency,Message Type Description List,,DwEms,Dim_MessageType,MessageType_Description_List,Text
Agency,No EMS Incidents to Report,,DwEms,Dim_Agency_Info_By_Month,No_EMS_Run_Submitted,Boolean
Agency,No Fire Incidents to Report,,DwEms,Dim_Agency_Info_By_Month,No_Fire_Run_Submitted,Boolean
Agency,Pay Rate,,DwEms,Dim_PayRate,Pay_Rate,Number
Agency,Pay Rate Active Flag,,DwEms,Dim_PayRate,Pay_Rate_Active_Flag,Boolean
Agency,Pay Rate Default Hours,,DwEms,Dim_PayRate,Pay_Rate_Default_Hours,Number
Agency,Pay Rate Description,,DwEms,Dim_PayRate,Pay_Rate_Description,Text
Agency,Pay Rate Sort Order,,DwEms,Dim_PayRate,Pay_Rate_Sort_Order,Number
Agency,Personnel Active Status,,DwEms,Dim_Personnel,Personnel_Active_Status,Boolean
Agency,Personnel Additional Certification State (itPersonnel.041),itPersonnel.041,DwEms,Dim_PersonnelAdditionalCertification,Personnel_Additional_Certification_State,Text
Agency,Personnel Additional Certification State GNIS (itPersonnel.041),itPersonnel.041,DwEms,Dim_PersonnelAdditionalCertification,Personnel_Additional_Certification_State_GNIS,Text
Agency,Personnel Additional Certification Status (itPersonnel.037),itPersonnel.037,DwEms,Dim_PersonnelAdditionalCertification,Personnel_Additional_Certification_Status,Boolean
Agency,Personnel Agency Active Status,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Active_Status,Boolean
Agency,Personnel Agency Badge Number (itPersonnel.001),itPersonnel.001,DwEms,Dim_PersonnelAgency,Personnel_Agency_Badge_Number,Text
Agency,Personnel Agency Current Practice Level Effective Date,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Current_Practice_Level_Effective_Date,Date/Time
Agency,Personnel Agency Current Practice Level Expiration Date (dPersonnel.30),dPersonnel.30,DwEms,Dim_PersonnelAgency,Personnel_Agency_Current_Practice_Level_Expiration_Date,Date/Time
Agency,Personnel Agency Date Used For Length Of Service,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Date_Used_For_Length_Of_Service,Date/Time
Agency,Personnel Agency Employment End Date,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Employment_End_Date,Date/Time
Agency,Personnel Agency Employment Status (dPersonnel.31),dPersonnel.31,DwEms,Dim_PersonnelAgency,Personnel_Agency_Employment_Status,Text
Agency,Personnel Agency Employment Status Date (dPersonnel.32),dPersonnel.32,DwEms,Dim_PersonnelAgency,Personnel_Agency_Employment_Status_Date,Date/Time
Agency,Personnel Agency Employment Status Date With Not Values,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Employment_Status_Date_With_Not_Values,Text
Agency,Personnel Agency ID Number (dPersonnel.21),dPersonnel.21,DwEms,Dim_PersonnelAgency,Personnel_Agency_ID_Number,Text
Agency,Personnel Agency Is Operations Officer,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Is_Operations_Officer,Boolean
Agency,Personnel Agency Is Primary Contact,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Is_Primary_Contact,Boolean
Agency,Personnel Agency Member Hire Date (dPersonnel.33),dPersonnel.33,DwEms,Dim_PersonnelAgency,Personnel_Agency_Member_Hire_Date,Date/Time
Agency,Personnel Agency Name,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Name,Text
Agency,Personnel Agency Other Job Responsibilities List (dPersonnel.35),dPersonnel.35,DwEms,Dim_PersonnelAgency,Personnel_Agency_Other_Job_Responsibilities_List,Text
Agency,Personnel Agency Payroll ID,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Payroll_ID,Text
Agency,Personnel Agency Permission Group Description,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Permission_Group_Description,Text
Agency,Personnel Agency Permission Group Name,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Permission_Group_Name,Text
Agency,Personnel Agency Personnel ID,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Personnel_ID,Text
Agency,Personnel Agency Position,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Position,Text
Agency,Personnel Agency Position End Date,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Position_End_Date,Date/Time
Agency,Personnel Agency Position Start Date,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Position_Start_Date,Date/Time
Agency,Personnel Agency Primary Ems Job Role (dPersonnel.34),dPersonnel.34,DwEms,Dim_PersonnelAgency,Personnel_Agency_Primary_EMS_Job_Role,Text
Agency,Personnel Agency Rank,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Rank,Text
Agency,Personnel Agency Rank End Date,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Rank_End_Date,Date/Time
Agency,Personnel Agency Rank Start Date,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Rank_Start_Date,Date/Time
Agency,Personnel Agency Show On Ems Run Form Status,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Show_On_EMS_Run_Form_Status,Boolean
Agency,Personnel Agency Show On Fire Run Form Status,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Show_On_Fire_Run_Form_Status,Boolean
Agency,Personnel Agency Show On Staff List,,DwEms,Dim_PersonnelAgency,Personnel_Agency_Show_On_Staff_List,Boolean
Agency,Personnel Agency Total Length Of Service In Years (dPersonnel.36),dPersonnel.36,DwEms,Dim_PersonnelAgency,Personnel_Agency_Total_Length_Of_Service_In_Years,Text
Agency,Personnel Auto Add To New Agencies Flag,,DwEms,Dim_Personnel,Personnel_AutoAddToNewAgencies_Flag,Boolean
Agency,Personnel Certification Category (itPersonnel.036),itPersonnel.036,DwEms,Dim_PersonnelAdditionalCertification,Personnel_Certification_Category,Text
Agency,Personnel Certification Date,,DwEms,Dim_PersonnelAdditionalCertification,Personnel_Certification_Date,Date/Time
Agency,Personnel Certification Expiration Date,,DwEms,Dim_PersonnelAdditionalCertification,Personnel_Certification_Expiration_Date,Date/Time
Agency,Personnel Certification ID,,DwEms,Dim_PersonnelAdditionalCertification,Personnel_Certification_ID,Text
Agency,Personnel Certification Level,,DwEms,Dim_PersonnelAdditionalCertification,Personnel_Certification_Level,Text
Agency,Personnel Citizenship (dPersonnel.14),dPersonnel.14,DwEms,Dim_Personnel,Personnel_Citizenship,Text
Agency,Personnel City Of Residence (dPersonnel.05),dPersonnel.05,DwEms,Dim_Personnel,Personnel_City_Of_Residence,Text
Agency,Personnel Country (dPersonnel.08),dPersonnel.08,DwEms,Dim_Personnel,Personnel_Country,Text
Agency,Personnel Current National Registry Certification Date,,DwEms,Dim_Personnel,Personnel_Current_National_Registry_Certification_Date,Date
Agency,Personnel Current National Registry Expiration Date (dPersonnel.30),dPersonnel.30,DwEms,Dim_Personnel,Personnel_Current_National_Registry_Expiration_Date,Date
Agency,Personnel Current States Licensure Expiration Date,,DwEms,Dim_PersonnelLicenseGroup,Personnel_Current_States_Licensure_Expiration_Date,Date/Time
Agency,Personnel Date Of Birth (dPersonnel.11),dPersonnel.11,DwEms,Dim_Personnel,Personnel_Date_Of_Birth,Date
Agency,Personnel Date Of Birth With Not Values (dPersonnel.11),dPersonnel.11,DwEms,Dim_Personnel,Personnel_Date_Of_Birth_With_Not_Values,Text
Agency,Personnel Degree Field Of Study List (dPersonnel.16),dPersonnel.16,DwEms,Dim_Personnel,Personnel_Degree_Field_Of_Study_List,Text
Agency,Personnel Deleted Status,,DwEms,Dim_Personnel,Personnel_DeletedStatus,Boolean
Agency,Personnel Drivers License Expiration Date,,DwEms,Dim_Personnel,Personnel_Drivers_License_Expiration_Date,Date
Agency,Personnel Drivers License Number (itPersonnel.008),itPersonnel.008,DwEms,Dim_Personnel,Personnel_Drivers_License_Number,Text
Agency,Personnel Drivers License Number Unmasked (itPersonnel.008),itPersonnel.008,DwEms,Dim_Personnel,Personnel_Drivers_License_Number_Unmasked,Text
Agency,Personnel EMS Agency Certification Achieved Date,,DwEms,Dim_PersonnelCertificationLevelGroup,Personnel_EMS_Agency_Certification_Achieved_Date,Date/Time
Agency,Personnel EMS Agency Certification Active,,DwEms,Dim_PersonnelCertificationLevelGroup,Personnel_EMS_Agency_Certification_Active,Text
Agency,Personnel EMS Agency Expiration Date,,DwEms,Dim_PersonnelCertificationLevelGroup,Personnel_EMS_Agency_Expiration_Date,Date/Time
